Name,Address,Rooms,Bathrooms,Operation,Area,price,Latitude,Longitude,Type,New Constructed,image_urls,Owner Type,Owner Phone,Owner Name,characteristics,energy_certificates,Description,equipment,Data Source,Date,Url,image_paths
Piso en Perales de Tajuña,"Perales de Tajuña, Madrid (provincia)",2,1,BUY,102,132000,40.2356437,-3.3580179,FLAT,False,"https://media.yaencontre.com/img/photo/w1024/61296/61296-45179432-1098416689.jpg,https://media.yaencontre.com/img/photo/w1024/61296/61296-45179432-1098416690.jpg,https://media.yaencontre.com/img/photo/w1024/61296/61296-45179432-1098416691.jpg,https://media.yaencontre.com/img/photo/w1024/61296/61296-45179432-1098416692.jpg,https://media.yaencontre.com/img/photo/w1024/61296/61296-45179432-1098416693.jpg,https://media.yaencontre.com/img/photo/w1024/61296/61296-45179432-1098416694.jpg,https://media.yaencontre.com/img/photo/w1024/61296/61296-45179432-1098416695.jpg,https://media.yaencontre.com/img/photo/w1024/61296/61296-45179432-1098416696.jpg,https://media.yaencontre.com/img/photo/w1024/61296/61296-45179432-1098416697.jpg,https://media.yaencontre.com/img/photo/w1024/61296/61296-45179432-1098416698.jpg,https://media.yaencontre.com/img/photo/w1024/61296/61296-45179432-1098416699.jpg,https://media.yaencontre.com/img/photo/w1024/61296/61296-45179432-1098416700.jpg,https://media.yaencontre.com/img/photo/w1024/61296/61296-45179432-1098416701.jpg,https://media.yaencontre.com/img/photo/w1024/61296/61296-45179432-1098416702.jpg,https://media.yaencontre.com/img/photo/w1024/61296/61296-45179432-1098416703.jpg,https://media.yaencontre.com/img/photo/w1024/61296/61296-45179432-1098416704.jpg,https://media.yaencontre.com/img/photo/w1024/61296/61296-45179432-1098416705.jpg,https://media.yaencontre.com/img/photo/w1024/61296/61296-45179432-1098416706.jpg,https://media.yaencontre.com/img/photo/w1024/61296/61296-45179432-1098416707.jpg,https://media.yaencontre.com/img/photo/w1024/61296/61296-45179432-1098416708.jpg,https://media.yaencontre.com/img/photo/w1024/61296/61296-45179432-1098416709.jpg,https://media.yaencontre.com/img/photo/w1024/61296/61296-45179432-1098416710.jpg,https://media.yaencontre.com/img/photo/w1024/61296/61296-45179432-1098416711.jpg,https://media.yaencontre.com/img/photo/w1024/61296/61296-45179432-1098416712.jpg,https://media.yaencontre.com/img/photo/w1024/61296/61296-45179432-1098416713.jpg,https://media.yaencontre.com/img/photo/w1024/61296/61296-45179432-1098416714.jpg",REAL_ESTATE_AGENCY,+34 919384078,DP2020 GESTIONES INMOBILIARIAES SL,Aire acondicionado: otrosAño de construcción: 2006Estado: buen estadoInterior / exterior: exteriorSistema calefacción: independiente,,"DP2020 vende fantástico piso en la localidad de Perales de Tajuña a solamente 25 minutos de Madrid centro, en planta baja con altura de primera. La vivienda tiene una superficie de 80 m2, útiles, distribuidos en dos dormitorios, un baño, salón comedor y cocina con salida a una pequeña terraza, en un entorno con vistas despejadas al campo. La vivienda cuenta con calefacción por acumuladores eléctricos y estufa de pelletA/C. Vivienda muy bien conservada, casi nueva, lista para entrar a vivir. La vivienda se vende amueblada y totalmente equipada. Cuenta con trastero.","Aire acondicionado,Calefacción,Terraza,Trastero",yaencontre,2022-11-30 11:17:47.167591,https://www.yaencontre.com/venta/piso/inmueble-61296-0041608VK6594S0002DL-V,"piso-en-perales-de-tajuna-0.jpg,piso-en-perales-de-tajuna-1.jpg,piso-en-perales-de-tajuna-2.jpg,piso-en-perales-de-tajuna-3.jpg,piso-en-perales-de-tajuna-4.jpg,piso-en-perales-de-tajuna-5.jpg,piso-en-perales-de-tajuna-6.jpg,piso-en-perales-de-tajuna-7.jpg,piso-en-perales-de-tajuna-8.jpg,piso-en-perales-de-tajuna-9.jpg,piso-en-perales-de-tajuna-10.jpg,piso-en-perales-de-tajuna-11.jpg,piso-en-perales-de-tajuna-12.jpg,piso-en-perales-de-tajuna-13.jpg,piso-en-perales-de-tajuna-14.jpg,piso-en-perales-de-tajuna-15.jpg,piso-en-perales-de-tajuna-16.jpg,piso-en-perales-de-tajuna-17.jpg,piso-en-perales-de-tajuna-18.jpg,piso-en-perales-de-tajuna-19.jpg,piso-en-perales-de-tajuna-20.jpg,piso-en-perales-de-tajuna-21.jpg,piso-en-perales-de-tajuna-22.jpg,piso-en-perales-de-tajuna-23.jpg,piso-en-perales-de-tajuna-24.jpg,piso-en-perales-de-tajuna-25.jpg"
Piso en Hinojos,"Hinojos, Huelva (provincia)",3,2,BUY,113,68500,37.2916831,-6.3757343,FLAT,False,"https://media.yaencontre.com/img/photo/w1024/41273/41273-45183759-1088860236.jpg,https://media.yaencontre.com/img/photo/w1024/41273/41273-45183759-1088860237.jpg,https://media.yaencontre.com/img/photo/w1024/41273/41273-45183759-1088860238.jpg,https://media.yaencontre.com/img/photo/w1024/41273/41273-45183759-1088860239.jpg,https://media.yaencontre.com/img/photo/w1024/41273/41273-45183759-1088860240.jpg,https://media.yaencontre.com/img/photo/w1024/41273/41273-45183759-1088860241.jpg,https://media.yaencontre.com/img/photo/w1024/41273/41273-45183759-1088860242.jpg,https://media.yaencontre.com/img/photo/w1024/41273/41273-45183759-1088860243.jpg,https://media.yaencontre.com/img/photo/w1024/41273/41273-45183759-1088860244.jpg,https://media.yaencontre.com/img/photo/w1024/41273/41273-45183759-1088860245.jpg,https://media.yaencontre.com/img/photo/w1024/41273/41273-45183759-1088860246.jpg,https://media.yaencontre.com/img/photo/w1024/41273/41273-45183759-1088860247.jpg,https://media.yaencontre.com/img/photo/w1024/41273/41273-45183759-1088860248.jpg,https://media.yaencontre.com/img/photo/w1024/41273/41273-45183759-1088860249.jpg,https://media.yaencontre.com/img/photo/w1024/41273/41273-45183759-1088860250.jpg,https://media.yaencontre.com/img/photo/w1024/41273/41273-45183759-1088860251.jpg,https://media.yaencontre.com/img/photo/w1024/41273/41273-45183759-1088860252.jpg,https://media.yaencontre.com/img/photo/w1024/41273/41273-45183759-1088860253.jpg,https://media.yaencontre.com/img/photo/w1024/41273/41273-45183759-1088860254.jpg,https://media.yaencontre.com/img/photo/w1024/41273/41273-45183759-1088860255.jpg,https://media.yaencontre.com/img/photo/w1024/41273/41273-45183759-1088860256.jpg,https://media.yaencontre.com/img/photo/w1024/41273/41273-45183759-1088860257.jpg,https://media.yaencontre.com/img/photo/w1024/41273/41273-45183759-1088860258.jpg,https://media.yaencontre.com/img/photo/w1024/41273/41273-45183759-1088860259.jpg,https://media.yaencontre.com/img/photo/w1024/41273/41273-45183759-1088860260.jpg",REAL_ESTATE_AGENCY,+34 959680579,Miramar La Antilla,Año de construcción: 2007Estado: por reformarInterior / exterior: exteriorNúmero de pisos: 2,,"Se vende piso en Hinojos situado en la calle Matadero ( Hinojos ). La vivienda consta de 113m2 distribuidos en 2 plantas: Primera: Salón - 2Habitaciones - 1 Baño - Dormitorio Principal + Baño - Cocina Segunda: Terraza El inmueble se encuentra en la segunda planta de la finca. SIN COMISIONES - ASESORAMIENTO GRATUITO Hinojos es un municipio español de la provincia de Huelva, Andalucía. Se encuentra situada a 64 kilómetros de la capital de provincia, Huelva. Su economía se basa fundamentalmente en la explotación agrícola, ganadera, maderera, turismo y otras empresas locales de servicios, siendo el verdeo de aceituna de mesa la actividad principal. Los municipios más cercanos son Almonte, Pilas, Chucena y Villamanrique de la Condesa.","Balcón,Terraza",yaencontre,2022-11-30 11:17:47.310427,https://www.yaencontre.com/venta/piso/inmueble-41273-S60478299-V,"piso-en-hinojos-0.jpg,piso-en-hinojos-1.jpg,piso-en-hinojos-2.jpg,piso-en-hinojos-3.jpg,piso-en-hinojos-4.jpg,piso-en-hinojos-5.jpg,piso-en-hinojos-6.jpg,piso-en-hinojos-7.jpg,piso-en-hinojos-8.jpg,piso-en-hinojos-9.jpg,piso-en-hinojos-10.jpg,piso-en-hinojos-11.jpg,piso-en-hinojos-12.jpg,piso-en-hinojos-13.jpg,piso-en-hinojos-14.jpg,piso-en-hinojos-15.jpg,piso-en-hinojos-16.jpg,piso-en-hinojos-17.jpg,piso-en-hinojos-18.jpg,piso-en-hinojos-19.jpg,piso-en-hinojos-20.jpg,piso-en-hinojos-21.jpg,piso-en-hinojos-22.jpg,piso-en-hinojos-23.jpg,piso-en-hinojos-24.jpg"
Piso en Hinojales,"Hinojales, Huelva (provincia)",3,2,BUY,157,34800,38.00739,-6.58858,FLAT,False,"https://media.yaencontre.com/img/photo/w1024/42536/42536-43743302-1050691428.jpg,https://media.yaencontre.com/img/photo/w1024/42536/42536-43743302-1050691429.jpg,https://media.yaencontre.com/img/photo/w1024/42536/42536-43743302-1050691430.jpg,https://media.yaencontre.com/img/photo/w1024/42536/42536-43743302-1050691431.jpg",REAL_ESTATE_AGENCY,+34 959680253,B&L INMOBILIARIA,Año de construcción: 2009Estado: buen estado,"d,c","Vivienda unifamiliar de 3 plantas que se distribuye en planta baja con salón-comedor, cocina, vestíbulo y escalera. Planta primera con 1 baño, 2 habitaciones, pasillo, escalera y planta segunda con 1 baño y 1 habitación.",Trastero,yaencontre,2022-11-30 11:17:47.547025,https://www.yaencontre.com/venta/piso/inmueble-42536-B_amp_L-492-V,"piso-en-hinojales-0.jpg,piso-en-hinojales-1.jpg,piso-en-hinojales-2.jpg,piso-en-hinojales-3.jpg"
Piso en Hinojos,"Hinojos, Huelva (provincia)",3,2,BUY,113,68500,37.2923076,-6.3735576,FLAT,False,"https://media.yaencontre.com/img/photo/w1024/25556/25556-38633174-964689887.jpg,https://media.yaencontre.com/img/photo/w1024/25556/25556-38633174-964689890.jpg,https://media.yaencontre.com/img/photo/w1024/25556/25556-38633174-964689893.jpg,https://media.yaencontre.com/img/photo/w1024/25556/25556-38633174-964689896.jpg,https://media.yaencontre.com/img/photo/w1024/25556/25556-38633174-964689899.jpg,https://media.yaencontre.com/img/photo/w1024/25556/25556-38633174-964689902.jpg,https://media.yaencontre.com/img/photo/w1024/25556/25556-38633174-964689905.jpg,https://media.yaencontre.com/img/photo/w1024/25556/25556-38633174-1168038500.jpg,https://media.yaencontre.com/img/photo/w1024/25556/25556-38633174-1168038501.jpg",REAL_ESTATE_AGENCY,,Outlet de Viviendas,Estado: buen estadoSistema calefacción: independiente,,"Piso que consta de salón-comedor, cocina, 3 dormitorios y 2 cuartos de baño. Ubicado en una zona céntrica, a 200 metros del ayuntamiento y próximo a superfícies comerciales. Está bien comunicado con la carretera A-481.",Calefacción,yaencontre,2022-11-30 11:17:47.663191,https://www.yaencontre.com/venta/piso/inmueble-25556-550035201-V,"piso-en-hinojos-0.jpg,piso-en-hinojos-1.jpg,piso-en-hinojos-2.jpg,piso-en-hinojos-3.jpg,piso-en-hinojos-4.jpg,piso-en-hinojos-5.jpg,piso-en-hinojos-6.jpg,piso-en-hinojos-7.jpg,piso-en-hinojos-8.jpg"
Piso en Becerreá,"Becerreá, Lugo (provincia)",2,1,BUY,81,45000,42.8549293,-7.1605018,FLAT,False,"https://media.yaencontre.com/img/photo/w1024/46841/46841-42846280-1028706522.jpg,https://media.yaencontre.com/img/photo/w1024/46841/46841-42846280-1028706523.jpg,https://media.yaencontre.com/img/photo/w1024/46841/46841-42846280-1028706524.jpg,https://media.yaencontre.com/img/photo/w1024/46841/46841-42846280-1028706525.jpg,https://media.yaencontre.com/img/photo/w1024/46841/46841-42846280-1028706526.jpg,https://media.yaencontre.com/img/photo/w1024/46841/46841-42846280-1028706527.jpg,https://media.yaencontre.com/img/photo/w1024/46841/46841-42846280-1028706528.jpg,https://media.yaencontre.com/img/photo/w1024/46841/46841-42846280-1028706529.jpg,https://media.yaencontre.com/img/photo/w1024/46841/46841-42846280-1028706530.jpg,https://media.yaencontre.com/img/photo/w1024/46841/46841-42846280-1028706531.jpg,https://media.yaencontre.com/img/photo/w1024/46841/46841-42846280-1028706532.jpg,https://media.yaencontre.com/img/photo/w1024/46841/46841-42846280-1028706533.jpg,https://media.yaencontre.com/img/photo/w1024/46841/46841-42846280-1028706534.jpg,https://media.yaencontre.com/img/photo/w1024/46841/46841-42846280-1028706535.jpg",REAL_ESTATE_AGENCY,+34 982680495,administracion decasa,Año de construcción: 1983Estado: buen estadoInterior / exterior: exteriorNúmero de pisos: 4Sistema calefacción: independiente,,"¿Buscas vivienda en Becerreá? si es así, esta te puede interesar! Está en la Calle Carlos III, y lista para entrar a vivir. Se distribuye en dos dormitorios amplios, cocina completamente equipada, baño, salón y cuarto lavandería. La vivienda se encuentra en buen estado y se le han instalado ventanas nuevas de PVC. El sistema de Calefacción es gasoil individual. Como anexos cuenta con trastero en la entreplanta. Opcionalmente, también se puede adquirir plaza de garaje en edificio próximo. zona con todos los servicios proximos ( Supermercado, farmacia, Centro de salud, centros educativos, etc) Consúltanos sin compromiso.","Ascensor,Calefacción,Garaje,Trastero",yaencontre,2022-11-30 11:17:47.887763,https://www.yaencontre.com/venta/piso/inmueble-46841-689VP-V,"piso-en-becerrea-0.jpg,piso-en-becerrea-1.jpg,piso-en-becerrea-2.jpg,piso-en-becerrea-3.jpg,piso-en-becerrea-4.jpg,piso-en-becerrea-5.jpg,piso-en-becerrea-6.jpg,piso-en-becerrea-7.jpg,piso-en-becerrea-8.jpg,piso-en-becerrea-9.jpg,piso-en-becerrea-10.jpg,piso-en-becerrea-11.jpg,piso-en-becerrea-12.jpg,piso-en-becerrea-13.jpg"
"Piso en El Ejido - La Merced - La Victoria, Málaga","El Ejido - La Merced - La Victoria, Centro, Málaga, Málaga (provincia)",1,1,RENT,65,1714,36.7236128,-4.4198339,FLAT,False,"https://media.yaencontre.com/img/photo/w1024/60247/60247-44959062-1083425173.jpg,https://media.yaencontre.com/img/photo/w1024/60247/60247-44959062-1083425174.jpg,https://media.yaencontre.com/img/photo/w1024/60247/60247-44959062-1083425175.jpg,https://media.yaencontre.com/img/photo/w1024/60247/60247-44959062-1083425176.jpg,https://media.yaencontre.com/img/photo/w1024/60247/60247-44959062-1083425177.jpg,https://media.yaencontre.com/img/photo/w1024/60247/60247-44959062-1083425178.jpg,https://media.yaencontre.com/img/photo/w1024/60247/60247-44959062-1083425179.jpg,https://media.yaencontre.com/img/photo/w1024/60247/60247-44959062-1083425180.jpg,https://media.yaencontre.com/img/photo/w1024/60247/60247-44959062-1083425181.jpg,https://media.yaencontre.com/img/photo/w1024/60247/60247-44959062-1083425182.jpg,https://media.yaencontre.com/img/photo/w1024/60247/60247-44959062-1083425183.jpg,https://media.yaencontre.com/img/photo/w1024/60247/60247-44959062-1083425184.jpg,https://media.yaencontre.com/img/photo/w1024/60247/60247-44959062-1083425185.jpg,https://media.yaencontre.com/img/photo/w1024/60247/60247-44959062-1083425186.jpg,https://media.yaencontre.com/img/photo/w1024/60247/60247-44959062-1083425187.jpg,https://media.yaencontre.com/img/photo/w1024/60247/60247-44959062-1083425188.jpg,https://media.yaencontre.com/img/photo/w1024/60247/60247-44959062-1083425189.jpg,https://media.yaencontre.com/img/photo/w1024/60247/60247-44959062-1083425190.jpg,https://media.yaencontre.com/img/photo/w1024/60247/60247-44959062-1083425191.jpg,https://media.yaencontre.com/img/photo/w1024/60247/60247-44959062-1083425192.jpg,https://media.yaencontre.com/img/photo/w1024/60247/60247-44959062-1083425193.jpg",REAL_ESTATE_AGENCY,+34 936172300,Homelike,Aire acondicionado: otrosEstado: buen estadoNúmero de pisos: 1,,"UBK-391568 (Disponible 1-11 meses) - Sin posibilidad a visitar! Homelike es una plataforma online de reservas de apartamentos amueblados para estancias cortas o largas. No es posible visitar el apartamento ya que nuestro proceso ya que nuestro proceso de reserva es 100% en línea. Cuando pregunte sobre una propiedad, por favor indique el número de referencia de la propiedad arriba. Para comprobar disponibilidad de todos nuestros apartamentos por favor consulte la página principal de thehomelike Encantador apartamento para 2 personas en el corazón de la ciudad de Málaga. 1 dormitorio con cama doble, cocina y sala de estar, balcón y patio. Habitaciones amplias y espaciosas con techos altos. Ventanas grandes. Suelos de madera de roble. Balcón con vistas al bullicio del centro de Málaga. Pequeño patio privado con mucha luz. Un apartamento muy cómodo, recién decorado y espacioso idealmente en el mismo centro de Málaga. Los precios y datos mostrados no son definitivos y deben usarse únicamente con fines informativos y de referencia. No representan ningún tipo contractual o vinculante. El centro de Málaga es muy bonito y animado. El apartamento está en el 'barrio de Picasso' (de hecho, el apartamento está a metros de la casa de nacimiento de Picasso) y tiene todo a poca distancia para disfrutar de los aspectos culturales, gastronómicos y andaluces que ofrece la ciudad: museos, teatros, bares, restaurantes, mercados. y tiendas. Un montón de plazas, parques y calles por las que pasear. Y la playa de la Malagueta con sus típicos chiringuitos para comer el pescado local y las especialidades del sur de España a solo 15 minutos a pie. ¿Te gusta el apartamento? Solicítalo de manera online haciendo clic en ""Enlace Adicional"" que encontraras al final de este anuncio. Es una manera rápida y segura de asegurarte este piso de manera inmediata.","Aire acondicionado,Amueblado,Balcón",yaencontre,2022-11-30 11:17:52.466963,https://www.yaencontre.com/alquiler/piso/inmueble-60247-0a9c88945b69eca52f08-A,"piso-en-el-ejido-la-merced-la-victoria-malaga-0.jpg,piso-en-el-ejido-la-merced-la-victoria-malaga-1.jpg,piso-en-el-ejido-la-merced-la-victoria-malaga-2.jpg,piso-en-el-ejido-la-merced-la-victoria-malaga-3.jpg,piso-en-el-ejido-la-merced-la-victoria-malaga-4.jpg,piso-en-el-ejido-la-merced-la-victoria-malaga-5.jpg,piso-en-el-ejido-la-merced-la-victoria-malaga-6.jpg,piso-en-el-ejido-la-merced-la-victoria-malaga-7.jpg,piso-en-el-ejido-la-merced-la-victoria-malaga-8.jpg,piso-en-el-ejido-la-merced-la-victoria-malaga-9.jpg,piso-en-el-ejido-la-merced-la-victoria-malaga-10.jpg,piso-en-el-ejido-la-merced-la-victoria-malaga-11.jpg,piso-en-el-ejido-la-merced-la-victoria-malaga-12.jpg,piso-en-el-ejido-la-merced-la-victoria-malaga-13.jpg,piso-en-el-ejido-la-merced-la-victoria-malaga-14.jpg,piso-en-el-ejido-la-merced-la-victoria-malaga-15.jpg,piso-en-el-ejido-la-merced-la-victoria-malaga-16.jpg,piso-en-el-ejido-la-merced-la-victoria-malaga-17.jpg,piso-en-el-ejido-la-merced-la-victoria-malaga-18.jpg,piso-en-el-ejido-la-merced-la-victoria-malaga-19.jpg,piso-en-el-ejido-la-merced-la-victoria-malaga-20.jpg"
"Piso en Centro Histórico, Málaga","Centro Histórico, Centro, Málaga, Málaga (provincia)",1,2,RENT,155,2150,36.7185094,-4.4235859,FLAT,False,"https://media.yaencontre.com/img/photo/w1024/43734/43734-45047564-1085024466.jpg,https://media.yaencontre.com/img/photo/w1024/43734/43734-45047564-1085024467.jpg,https://media.yaencontre.com/img/photo/w1024/43734/43734-45047564-1085024468.jpg,https://media.yaencontre.com/img/photo/w1024/43734/43734-45047564-1085024469.jpg,https://media.yaencontre.com/img/photo/w1024/43734/43734-45047564-1085024470.jpg,https://media.yaencontre.com/img/photo/w1024/43734/43734-45047564-1085024471.jpg,https://media.yaencontre.com/img/photo/w1024/43734/43734-45047564-1085024472.jpg,https://media.yaencontre.com/img/photo/w1024/43734/43734-45047564-1085024473.jpg,https://media.yaencontre.com/img/photo/w1024/43734/43734-45047564-1085024474.jpg,https://media.yaencontre.com/img/photo/w1024/43734/43734-45047564-1085024475.jpg,https://media.yaencontre.com/img/photo/w1024/43734/43734-45047564-1085024476.jpg,https://media.yaencontre.com/img/photo/w1024/43734/43734-45047564-1085024477.jpg,https://media.yaencontre.com/img/photo/w1024/43734/43734-45047564-1085024478.jpg,https://media.yaencontre.com/img/photo/w1024/43734/43734-45047564-1085024479.jpg,https://media.yaencontre.com/img/photo/w1024/43734/43734-45047564-1085024480.jpg,https://media.yaencontre.com/img/photo/w1024/43734/43734-45047564-1085024481.jpg,https://media.yaencontre.com/img/photo/w1024/43734/43734-45047564-1085024482.jpg,https://media.yaencontre.com/img/photo/w1024/43734/43734-45047564-1085024483.jpg",REAL_ESTATE_AGENCY,+34 951124482,ANEXA CONSULTORES,Estado: buen estadoNúmero de pisos: 4,,"APARTAMENTO CALLE LARIOS Luminoso y acogedor, este piso situado en la misma Calle Larios cuenta con unos 155 metros cuadrados. Comunidad no incluida en el precio. No se admite subarriendo. Si quieres vivir en la zona más prestigiosa de Málaga contacta con nosotros para más información.","Estado: buen estado,Número de pisos: 4",yaencontre,2022-11-30 11:17:52.606023,https://www.yaencontre.com/alquiler/piso/inmueble-43734-1796-A,"piso-en-centro-historico-malaga-0.jpg,piso-en-centro-historico-malaga-1.jpg,piso-en-centro-historico-malaga-2.jpg,piso-en-centro-historico-malaga-3.jpg,piso-en-centro-historico-malaga-4.jpg,piso-en-centro-historico-malaga-5.jpg,piso-en-centro-historico-malaga-6.jpg,piso-en-centro-historico-malaga-7.jpg,piso-en-centro-historico-malaga-8.jpg,piso-en-centro-historico-malaga-9.jpg,piso-en-centro-historico-malaga-10.jpg,piso-en-centro-historico-malaga-11.jpg,piso-en-centro-historico-malaga-12.jpg,piso-en-centro-historico-malaga-13.jpg,piso-en-centro-historico-malaga-14.jpg,piso-en-centro-historico-malaga-15.jpg,piso-en-centro-historico-malaga-16.jpg,piso-en-centro-historico-malaga-17.jpg"
"Piso en Centro Histórico, Málaga","Centro Histórico, Centro, Málaga, Málaga (provincia)",2,2,RENT,94,1200,36.7219732,-4.4210467,FLAT,False,"https://media.yaencontre.com/img/photo/w1024/47575/47575-43614571-1046292848.jpg,https://media.yaencontre.com/img/photo/w1024/47575/47575-43614571-1046292849.jpg,https://media.yaencontre.com/img/photo/w1024/47575/47575-43614571-1046292850.jpg,https://media.yaencontre.com/img/photo/w1024/47575/47575-43614571-1046292851.jpg,https://media.yaencontre.com/img/photo/w1024/47575/47575-43614571-1046292852.jpg,https://media.yaencontre.com/img/photo/w1024/47575/47575-43614571-1046292853.jpg,https://media.yaencontre.com/img/photo/w1024/47575/47575-43614571-1046292854.jpg,https://media.yaencontre.com/img/photo/w1024/47575/47575-43614571-1046292855.jpg,https://media.yaencontre.com/img/photo/w1024/47575/47575-43614571-1046292856.jpg,https://media.yaencontre.com/img/photo/w1024/47575/47575-43614571-1046292857.jpg,https://media.yaencontre.com/img/photo/w1024/47575/47575-43614571-1046292858.jpg,https://media.yaencontre.com/img/photo/w1024/47575/47575-43614571-1046292859.jpg,https://media.yaencontre.com/img/photo/w1024/47575/47575-43614571-1046292860.jpg,https://media.yaencontre.com/img/photo/w1024/47575/47575-43614571-1046292861.jpg",REAL_ESTATE_AGENCY,+34 951123682,SeaMarbella-Málaga,Aire acondicionado: otrosEstado: buen estadoInterior / exterior: exteriorNúmero de pisos: 3,,"SE ALQUILA PRECIOSO PISO DE LUJO EN PLENO CENTRO HISTORICO DE MALAGA. ( a escasos metros de la plaza de la constitución y calle larios). Dispone de 90m, distribuido en 2 habitaciones dobles, 2 baños completos con ducha baño. Suelo radiante, aislamiento térmico y acústico en toda la casa. totalmente reformado y amueblado, calidades de lujo, cocina con isla. El agua está incluida en el precio de renta. Si estás interesado puedes contactar en el 679290233.","Aire acondicionado,Amueblado,Ascensor",yaencontre,2022-11-30 11:17:52.780807,https://www.yaencontre.com/alquiler/piso/inmueble-47575-PIS0355-A,"piso-en-centro-historico-malaga-0.jpg,piso-en-centro-historico-malaga-1.jpg,piso-en-centro-historico-malaga-2.jpg,piso-en-centro-historico-malaga-3.jpg,piso-en-centro-historico-malaga-4.jpg,piso-en-centro-historico-malaga-5.jpg,piso-en-centro-historico-malaga-6.jpg,piso-en-centro-historico-malaga-7.jpg,piso-en-centro-historico-malaga-8.jpg,piso-en-centro-historico-malaga-9.jpg,piso-en-centro-historico-malaga-10.jpg,piso-en-centro-historico-malaga-11.jpg,piso-en-centro-historico-malaga-12.jpg,piso-en-centro-historico-malaga-13.jpg"
"Estudio en calle Ventura Rodriguez, Perchel Norte - La Trinidad, Málaga","Perchel Norte - La Trinidad, Centro, Málaga, Málaga (provincia)",1,1,RENT,33,840,36.7250231,-4.4274089,FLAT,False,"https://media.yaencontre.com/img/photo/w1024/u9092073/u9092073-37292348-911148025.jpg,https://media.yaencontre.com/img/photo/w1024/u9092073/u9092073-37292348-911146436.jpg,https://media.yaencontre.com/img/photo/w1024/u9092073/u9092073-37292348-911147827.jpg,https://media.yaencontre.com/img/photo/w1024/u9092073/u9092073-37292348-911147821.jpg,https://media.yaencontre.com/img/photo/w1024/u9092073/u9092073-37292348-911147882.jpg,https://media.yaencontre.com/img/photo/w1024/u9092073/u9092073-37292348-911148065.jpg,https://media.yaencontre.com/img/photo/w1024/u9092073/u9092073-37292348-911148068.jpg,https://media.yaencontre.com/img/photo/w1024/u9092073/u9092073-37292348-911148086.jpg,https://media.yaencontre.com/img/photo/w1024/u9092073/u9092073-37292348-911148083.jpg,https://media.yaencontre.com/img/photo/w1024/u9092073/u9092073-37292348-911148022.jpg,https://media.yaencontre.com/img/photo/w1024/u9092073/u9092073-37292348-911147902.jpg,https://media.yaencontre.com/img/photo/w1024/u9092073/u9092073-37292348-911148080.jpg,https://media.yaencontre.com/img/photo/w1024/u9092073/u9092073-37292348-911148092.jpg,https://media.yaencontre.com/img/photo/w1024/u9092073/u9092073-37292348-911148089.jpg,https://media.yaencontre.com/img/photo/w1024/u9092073/u9092073-37292348-911148071.jpg,https://media.yaencontre.com/img/photo/w1024/u9092073/u9092073-37292348-882060497.jpg,https://media.yaencontre.com/img/photo/w1024/u9092073/u9092073-37292348-911148097.jpg",USER,,{},Acceso discapacitadosAire acondicionado: splitsAño de construcción: 2007Estado: buen estadoInterior / exterior: exterior,,"PARTICULAR (sin comisiòn de agencia) alquila por CORTA TEMPORADA estudio totalmente equipado, en un bloque muy tranquilo de reciente construcciòn con ascensor. al lado del hospital civil y materno y a 5 minutos del centro, en un radio de 100 metros hay parada de 7 lìneas de autobùs 2, 7, 15, 17, c1 c2 y 20. En una zona rodeada de todo tipo de servicios, justo enfrente hay un eroski que abre hasta las 23h. El estudio dispone de: smarttv, netflix, fibra, wifi, nevera, lavadora, aire acondicionado, microondas, cafetera, tostadora, hervidor, secador de pelo, cama de 1. 35 y sofà. En la azotea hay una zona para usar de tendedero. Incluido en el precio: wifi y comunidad. Suministros luz y agua se pagan a parte.","Aire acondicionado,Amueblado,Armarios empotrados,Ascensor,Calefacción,Puerta de seguridad",yaencontre,2022-11-30 11:17:52.662807,https://www.yaencontre.com/alquiler/piso/inmueble-u9092073_37292348,"estudio-en-calle-ventura-rodriguez-perchel-norte-la-trinidad-malaga-0.jpg,estudio-en-calle-ventura-rodriguez-perchel-norte-la-trinidad-malaga-1.jpg,estudio-en-calle-ventura-rodriguez-perchel-norte-la-trinidad-malaga-2.jpg,estudio-en-calle-ventura-rodriguez-perchel-norte-la-trinidad-malaga-3.jpg,estudio-en-calle-ventura-rodriguez-perchel-norte-la-trinidad-malaga-4.jpg,estudio-en-calle-ventura-rodriguez-perchel-norte-la-trinidad-malaga-5.jpg,estudio-en-calle-ventura-rodriguez-perchel-norte-la-trinidad-malaga-6.jpg,estudio-en-calle-ventura-rodriguez-perchel-norte-la-trinidad-malaga-7.jpg,estudio-en-calle-ventura-rodriguez-perchel-norte-la-trinidad-malaga-8.jpg,estudio-en-calle-ventura-rodriguez-perchel-norte-la-trinidad-malaga-9.jpg,estudio-en-calle-ventura-rodriguez-perchel-norte-la-trinidad-malaga-10.jpg,estudio-en-calle-ventura-rodriguez-perchel-norte-la-trinidad-malaga-11.jpg,estudio-en-calle-ventura-rodriguez-perchel-norte-la-trinidad-malaga-12.jpg,estudio-en-calle-ventura-rodriguez-perchel-norte-la-trinidad-malaga-13.jpg,estudio-en-calle-ventura-rodriguez-perchel-norte-la-trinidad-malaga-14.jpg,estudio-en-calle-ventura-rodriguez-perchel-norte-la-trinidad-malaga-15.jpg,estudio-en-calle-ventura-rodriguez-perchel-norte-la-trinidad-malaga-16.jpg"
